 TIME                    	Electric                 	Cooling                  	Heating                  	Dehumidification         	
 HOURS              	kWh                 	kWh                 	kWh                 	kWh                 	
  +2.7450000000000000E+03	  +7.9776853266739809E+03	  +1.1291490000000003E+04	  +3.7050275000000031E+04	  +4.9400000000000004E+00	
  +2.7460000000000000E+03	  +7.9776853266739809E+03	  +1.1291490000000003E+04	  +3.7050275000000031E+04	  +4.9400000000000004E+00	
  +2.7470000000000000E+03	  +7.9776853266739809E+03	  +1.1291490000000003E+04	  +3.7050275000000031E+04	  +4.9400000000000004E+00	
  +2.7480000000000000E+03	  +7.9776853266739809E+03	  +1.1291490000000003E+04	  +3.7050275000000031E+04	  +4.9400000000000004E+00	
  +2.7490000000000000E+03	  +7.9776853266739809E+03	  +1.1291490000000003E+04	  +3.7050275000000031E+04	  +4.9400000000000004E+00	
  +2.7500000000000000E+03	  +7.9776853266739809E+03	  +1.1291490000000003E+04	  +3.7050275000000031E+04	  +4.9400000000000004E+00	
  +2.7510000000000000E+03	  +7.9987622505628242E+03	  +1.1291490000000003E+04	  +3.7050275000000031E+04	  +4.9400000000000004E+00	
  +2.7520000000000000E+03	  +7.9987622505628242E+03	  +1.1291490000000003E+04	  +3.7050275000000031E+04	  +4.9400000000000004E+00	
  +2.7530000000000000E+03	  +7.9987622505628242E+03	  +1.1291490000000003E+04	  +3.7050275000000031E+04	  +4.9400000000000004E+00	
  +2.7540000000000000E+03	  +7.9987622505628242E+03	  +1.1291490000000003E+04	  +3.7050275000000031E+04	  +4.9400000000000004E+00	
  +2.7550000000000000E+03	  +7.9987622505628242E+03	  +1.1291490000000003E+04	  +3.7050275000000031E+04	  +4.9400000000000004E+00	
  +2.7560000000000000E+03	  +7.9987622505628242E+03	  +1.1291490000000003E+04	  +3.7050275000000031E+04	  +4.9400000000000004E+00	
  +2.7570000000000000E+03	  +7.9987622505628242E+03	  +1.1291490000000003E+04	  +3.7050275000000031E+04	  +4.9400000000000004E+00	
  +2.7580000000000000E+03	  +7.9987622505628242E+03	  +1.1291490000000003E+04	  +3.7050330000000031E+04	  +4.9400000000000004E+00	
  +2.7590000000000000E+03	  +7.9987622505628242E+03	  +1.1291490000000003E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7600000000000000E+03	  +7.9987622505628242E+03	  +1.1291490000000003E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7610000000000000E+03	  +7.9987622505628242E+03	  +1.1291490000000003E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7620000000000000E+03	  +7.9987622505628242E+03	  +1.1291490000000003E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7630000000000000E+03	  +8.0198392833699236E+03	  +1.1291490000000003E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7640000000000000E+03	  +8.0198392833699236E+03	  +1.1291490000000003E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7650000000000000E+03	  +8.0198392833699236E+03	  +1.1291490000000003E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7660000000000000E+03	  +8.0198392833699236E+03	  +1.1291490000000003E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7670000000000000E+03	  +8.0198392833699236E+03	  +1.1291490000000003E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7680000000000000E+03	  +8.0380331796808332E+03	  +1.1291490000000003E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7690000000000000E+03	  +8.0380331796808332E+03	  +1.1291490000000003E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7700000000000000E+03	  +8.0380331796808332E+03	  +1.1291490000000003E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7710000000000000E+03	  +8.0380331796808332E+03	  +1.1291490000000003E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7720000000000000E+03	  +8.0380331796808332E+03	  +1.1291490000000003E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7730000000000000E+03	  +8.0380331796808332E+03	  +1.1291490000000003E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7740000000000000E+03	  +8.0380331796808332E+03	  +1.1291490000000003E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7750000000000000E+03	  +8.0591103190831627E+03	  +1.1346460000000003E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7760000000000000E+03	  +8.0591103190831627E+03	  +1.1462230000000003E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7770000000000000E+03	  +8.0747765130061161E+03	  +1.1572470000000003E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7780000000000000E+03	  +8.0904174276632657E+03	  +1.1682210000000003E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7790000000000000E+03	  +8.1147246968230811E+03	  +1.1765010000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7800000000000000E+03	  +8.1147246968230811E+03	  +1.1801035000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7810000000000000E+03	  +8.1342882085210304E+03	  +1.1822340000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7820000000000000E+03	  +8.1342882085210304E+03	  +1.1822340000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7830000000000000E+03	  +8.1342882085210304E+03	  +1.1822340000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7840000000000000E+03	  +8.1342882085210304E+03	  +1.1822340000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7850000000000000E+03	  +8.1342882085210304E+03	  +1.1822340000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7860000000000000E+03	  +8.1342882085210304E+03	  +1.1822340000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7870000000000000E+03	  +8.1553654521852504E+03	  +1.1822340000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7880000000000000E+03	  +8.1553654521852504E+03	  +1.1822340000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7890000000000000E+03	  +8.1553654521852504E+03	  +1.1822340000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7900000000000000E+03	  +8.1553654521852504E+03	  +1.1822340000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7910000000000000E+03	  +8.1553654521852504E+03	  +1.1822340000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7920000000000000E+03	  +8.1553654521852504E+03	  +1.1822340000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7930000000000000E+03	  +8.1553654521852504E+03	  +1.1822340000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7940000000000000E+03	  +8.1553654521852504E+03	  +1.1822340000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7950000000000000E+03	  +8.1553654521852504E+03	  +1.1822340000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7960000000000000E+03	  +8.1553654521852504E+03	  +1.1822340000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7970000000000000E+03	  +8.1553654521852504E+03	  +1.1822340000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7980000000000000E+03	  +8.1553654521852504E+03	  +1.1873255000000003E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.7990000000000000E+03	  +8.1809573738059889E+03	  +1.1970280000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.8000000000000000E+03	  +8.1809573738059889E+03	  +1.2070160000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.8010000000000000E+03	  +8.2064631586535488E+03	  +1.2166260000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.8020000000000000E+03	  +8.2064631586535488E+03	  +1.2283655000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.8030000000000000E+03	  +8.2312788444406597E+03	  +1.2372200000000003E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.8040000000000000E+03	  +8.2312788444406597E+03	  +1.2399385000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.8050000000000000E+03	  +8.2312788444406597E+03	  +1.2399385000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.8060000000000000E+03	  +8.2312788444406597E+03	  +1.2399385000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.8070000000000000E+03	  +8.2312788444406597E+03	  +1.2399385000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.8080000000000000E+03	  +8.2312788444406597E+03	  +1.2399385000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.8090000000000000E+03	  +8.2312788444406597E+03	  +1.2399385000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.8100000000000000E+03	  +8.2312788444406597E+03	  +1.2399385000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.8110000000000000E+03	  +8.2523562895884843E+03	  +1.2399385000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.8120000000000000E+03	  +8.2523562895884843E+03	  +1.2399385000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.8130000000000000E+03	  +8.2523562895884843E+03	  +1.2399385000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.8140000000000000E+03	  +8.2523562895884843E+03	  +1.2399385000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.8150000000000000E+03	  +8.2523562895884843E+03	  +1.2399385000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.8160000000000000E+03	  +8.2523562895884843E+03	  +1.2399385000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.8170000000000000E+03	  +8.2523562895884843E+03	  +1.2399385000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.8180000000000000E+03	  +8.2523562895884843E+03	  +1.2399385000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.8190000000000000E+03	  +8.2705479212518003E+03	  +1.2399385000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.8200000000000000E+03	  +8.2705479212518003E+03	  +1.2399385000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.8210000000000000E+03	  +8.2705479212518003E+03	  +1.2399385000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.8220000000000000E+03	  +8.2705479212518003E+03	  +1.2399385000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.8230000000000000E+03	  +8.2705479212518003E+03	  +1.2399385000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.8240000000000000E+03	  +8.2916254715950272E+03	  +1.2399385000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.8250000000000000E+03	  +8.2916254715950272E+03	  +1.2399385000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.8260000000000000E+03	  +8.2916254715950272E+03	  +1.2399385000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.8270000000000000E+03	  +8.2916254715950272E+03	  +1.2399385000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.8280000000000000E+03	  +8.2916254715950272E+03	  +1.2399385000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.8290000000000000E+03	  +8.2916254715950272E+03	  +1.2399385000000002E+04	  +3.7050385000000031E+04	  +4.9400000000000004E+00	
  +2.8300000000000000E+03	  +8.2916254715950272E+03	  +1.2399385000000002E+04	  +3.7050475000000028E+04	  +4.9400000000000004E+00	
  +2.8310000000000000E+03	  +8.2916254715950272E+03	  +1.2399385000000002E+04	  +3.7050565000000024E+04	  +4.9400000000000004E+00	
  +2.8320000000000000E+03	  +8.2916254715950272E+03	  +1.2399385000000002E+04	  +3.7050565000000024E+04	  +4.9400000000000004E+00	
  +2.8330000000000000E+03	  +8.2916254715950272E+03	  +1.2399385000000002E+04	  +3.7050565000000024E+04	  +4.9400000000000004E+00	
  +2.8340000000000000E+03	  +8.2916254715950272E+03	  +1.2399385000000002E+04	  +3.7050565000000024E+04	  +4.9400000000000004E+00	
  +2.8350000000000000E+03	  +8.2916254715950272E+03	  +1.2399385000000002E+04	  +3.7050565000000024E+04	  +4.9400000000000004E+00	
  +2.8360000000000000E+03	  +8.3127031165699173E+03	  +1.2399385000000002E+04	  +3.7050565000000024E+04	  +4.9400000000000004E+00	
  +2.8370000000000000E+03	  +8.3127031165699173E+03	  +1.2399385000000002E+04	  +3.7050565000000024E+04	  +4.9400000000000004E+00	
  +2.8380000000000000E+03	  +8.3127031165699173E+03	  +1.2399385000000002E+04	  +3.7050565000000024E+04	  +4.9400000000000004E+00	
  +2.8390000000000000E+03	  +8.3127031165699173E+03	  +1.2399385000000002E+04	  +3.7050635000000024E+04	  +4.9400000000000004E+00	
  +2.8400000000000000E+03	  +8.3127031165699173E+03	  +1.2399385000000002E+04	  +3.7050705000000024E+04	  +4.9400000000000004E+00	
  +2.8410000000000000E+03	  +8.3127031165699173E+03	  +1.2399385000000002E+04	  +3.7050705000000024E+04	  +4.9400000000000004E+00	
  +2.8420000000000000E+03	  +8.3127031165699173E+03	  +1.2399385000000002E+04	  +3.7050705000000024E+04	  +4.9400000000000004E+00	
  +2.8430000000000000E+03	  +8.3127031165699173E+03	  +1.2399385000000002E+04	  +3.7050705000000024E+04	  +4.9400000000000004E+00	
  +2.8440000000000000E+03	  +8.3127031165699173E+03	  +1.2399385000000002E+04	  +3.7050705000000024E+04	  +4.9400000000000004E+00	
  +2.8450000000000000E+03	  +8.3127031165699173E+03	  +1.2399385000000002E+04	  +3.7050705000000024E+04	  +4.9400000000000004E+00	
  +2.8460000000000000E+03	  +8.3308936411745999E+03	  +1.2399385000000002E+04	  +3.7050705000000024E+04	  +4.9400000000000004E+00	
  +2.8470000000000000E+03	  +8.3308936411745999E+03	  +1.2399385000000002E+04	  +3.7050705000000024E+04	  +4.9400000000000004E+00	
  +2.8480000000000000E+03	  +8.3519713783987827E+03	  +1.2399385000000002E+04	  +3.7050705000000024E+04	  +4.9400000000000004E+00	
  +2.8490000000000000E+03	  +8.3519713783987827E+03	  +1.2399385000000002E+04	  +3.7050705000000024E+04	  +4.9400000000000004E+00	
  +2.8500000000000000E+03	  +8.3519713783987827E+03	  +1.2399385000000002E+04	  +3.7050705000000024E+04	  +4.9400000000000004E+00	
  +2.8510000000000000E+03	  +8.3519713783987827E+03	  +1.2399385000000002E+04	  +3.7050705000000024E+04	  +4.9400000000000004E+00	
  +2.8520000000000000E+03	  +8.3519713783987827E+03	  +1.2399385000000002E+04	  +3.7050705000000024E+04	  +4.9400000000000004E+00	
  +2.8530000000000000E+03	  +8.3519713783987827E+03	  +1.2399385000000002E+04	  +3.7050760000000024E+04	  +4.9400000000000004E+00	
  +2.8540000000000000E+03	  +8.3519713783987827E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8550000000000000E+03	  +8.3519713783987827E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8560000000000000E+03	  +8.3519713783987827E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8570000000000000E+03	  +8.3519713783987827E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8580000000000000E+03	  +8.3519713783987827E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8590000000000000E+03	  +8.3519713783987827E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8600000000000000E+03	  +8.3730492054809220E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8610000000000000E+03	  +8.3730492054809220E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8620000000000000E+03	  +8.3730492054809220E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8630000000000000E+03	  +8.3730492054809220E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8640000000000000E+03	  +8.3730492054809220E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8650000000000000E+03	  +8.3730492054809220E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8660000000000000E+03	  +8.3730492054809220E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8670000000000000E+03	  +8.3730492054809220E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8680000000000000E+03	  +8.3730492054809220E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8690000000000000E+03	  +8.3730492054809220E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8700000000000000E+03	  +8.3730492054809220E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8710000000000000E+03	  +8.3730492054809220E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8720000000000000E+03	  +8.3912387246119106E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8730000000000000E+03	  +8.3912387246119106E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8740000000000000E+03	  +8.3912387246119106E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8750000000000000E+03	  +8.3912387246119106E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8760000000000000E+03	  +8.3912387246119106E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8770000000000000E+03	  +8.3912387246119106E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8780000000000000E+03	  +8.3912387246119106E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8790000000000000E+03	  +8.3912387246119106E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8800000000000000E+03	  +8.3912387246119106E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8810000000000000E+03	  +8.3912387246119106E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8820000000000000E+03	  +8.3912387246119106E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8830000000000000E+03	  +8.3912387246119106E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8840000000000000E+03	  +8.4123167242012187E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8850000000000000E+03	  +8.4123167242012187E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8860000000000000E+03	  +8.4123167242012187E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8870000000000000E+03	  +8.4123167242012187E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8880000000000000E+03	  +8.4123167242012187E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8890000000000000E+03	  +8.4123167242012187E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8900000000000000E+03	  +8.4123167242012187E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8910000000000000E+03	  +8.4123167242012187E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
  +2.8920000000000000E+03	  +8.4123167242012187E+03	  +1.2399385000000002E+04	  +3.7050815000000024E+04	  +4.9400000000000004E+00	
